Inst Code,Branch Code,Branch Name,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC_I BOYS,SC_I GIRLS,ST BOYS,ST GIRLS,EWS BOYS,EWS GIRLS
CBIT,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",1976,2562,4327,6032,2465,3160,1976,2562,2135,2953,3316,3316,1976,2562,11790,16569,2125,2700
CBIT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,4205,5013,10457,13458,5905,6636,9385,9385,5889,7037,11234,15034,26741,26741,19160,19327,5506,5506
CBIT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,9288,11576,33155,33155,15737,16746,17670,17670,18243,18243,31461,53457,64383,64383,29568,31077,13783,13783
CBIT,EVL,ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),6040,6673,18834,18834,9254,10941,6040,6673,6790,13981,29613,29613,6040,103523,21590,89370,6713,6713
CBIT,INF,INFORMATION TECHNOLOGY,3759,3863,13529,13529,4211,5572,11335,17355,4612,5092,5542,11940,40235,40235,16537,26607,3884,4319
CBIT,MEC,MECHANICAL ENGINEERING,14331,24724,41958,87253,26217,34050,59029,59029,26888,36292,40703,60685,14331,24724,40514,75368,21095,34091
CDTK,DRG,DAIRYING,61178,61178,102593,102593,86189,86189,87481,87481,85662,85662,119334,125970,61178,61178,137801,139138,94498,94498
CFSR,FDT,FOOD TECHNOLOGY,85557,85557,85557,133339,85557,85557,85557,85557,92052,92052,85557,121375,85557,85557,147360,147360,85557,85557
CHET,CIV,CIVIL ENGINEERING,93556,93556,149660,149660,93556,125918,93556,93556,128795,128795,93556,93556,148701,148701,150868,150868,126692,131177
CHET,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),49919,49919,132398,132398,121940,126099,49919,49919,101934,107543,83775,83775,49919,49919,148804,148838,116717,116717
CHET,CSE,COMPUTER SCIENCE AND ENGINEERING,61611,61611,122738,125854,91556,113682,61611,89733,102756,102756,122238,122238,61611,98334,141820,142265,115040,115040
CHET,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",13066,13066,119566,123150,117321,117321,13066,13066,106214,107558,101774,101774,13066,13066,148018,148418,109689,109689
CHET,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,48130,48130,107555,110644,72287,128389,48130,48130,111069,116582,48130,119890,48130,48130,143678,144691,71118,76678
CHET,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,45064,45064,133739,133739,145598,145598,147217,147217,126454,133623,123833,123833,150273,150273,150177,150177,45064,113908
CHET,MEC,MECHANICAL ENGINEERING,142425,142425,142425,142425,142425,142425,142425,142425,150504,150504,142425,142425,142425,142425,142425,142425,142425,142425
CHTN,CIV,CIVIL ENGINEERING,109384,109384,109384,109384,109384,109384,109384,109384,109384,109384,109384,109384,109384,109384,109384,109384,109384,109384
CHTN,CSE,COMPUTER SCIENCE AND ENGINEERING,83921,83921,135139,135139,134103,134103,83921,88918,129240,129240,131442,131442,83921,94113,141061,147510,110869,127272
CHTN,CSG,COMPUTER SCIENCE & DESIGN,88031,88031,112001,137678,132698,132698,88031,88031,141629,141629,133278,133278,88031,88031,147437,147437,88031,88031
CHTN,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,81981,81981,132088,133039,133962,133962,81981,81981,129414,129414,105817,105817,81981,81981,127969,128232,104776,127659
CHTN,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,106650,106650,106650,112728,117232,117232,106650,106650,106650,134795,121054,121054,106650,106650,122827,122827,106650,106650
CHTN,MEC,MECHANICAL ENGINEERING,127137,130558,127137,130558,127137,130558,127137,130558,127137,130558,127137,130558,127137,130558,127137,130558,127137,130558
CHTS,CSE,COMPUTER SCIENCE AND ENGINEERING,76128,83743,133494,133494,134737,140647,76128,123073,121291,128214,116179,116179,76128,113393,146238,146238,133355,133355
CHTS,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",86641,86641,115864,125453,135380,135380,92193,92193,120523,120523,117907,117907,128414,128414,139830,148058,135092,135092
CHTS,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,83491,83491,120370,120370,116690,116690,108309,108309,105008,105008,111587,112651,135922,135922,139585,148552,119238,119238
CHTS,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,97090,97090,97090,134618,130315,130315,97090,97090,131429,131429,128846,128846,97090,97090,97090,97090,112497,112497
CMRG,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),27677,27677,58948,63379,37413,37413,108685,114674,37060,38119,51829,70800,138831,149364,95483,109343,30481,30481
CMRG,CSE,COMPUTER SCIENCE AND ENGINEERING,24156,24156,53632,57399,35942,35942,54492,68276,34027,34027,48318,56544,116163,134530,76852,83611,27987,27987
CMRG,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",24122,25305,56206,57847,34707,34707,87764,87764,34412,35148,42870,59614,138541,138541,86597,96329,28766,28766
CMRG,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,30154,30154,69084,69084,43422,43422,30154,114369,40713,43710,71898,71898,30154,119647,79398,97846,34358,36384
CMRK,CIV,CIVIL ENGINEERING,40084,40084,66775,66775,44803,88354,40084,40084,65296,69037,65153,65153,40084,40084,97809,97809,64913,64913
CMRK,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),14451,15122,37895,39485,20938,21202,50897,50897,20661,20661,31754,52844,40455,40455,59016,66820,15697,15697
CMRK,CSE,COMPUTER SCIENCE AND ENGINEERING,12853,12853,32610,35561,19831,19831,40064,84942,18878,18878,29225,38385,97189,97189,52460,58737,14585,15101
CMRK,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",13939,13939,33330,33962,19643,19643,43039,70036,19382,19382,31142,39007,89522,139555,56711,69829,15248,15248
CMRK,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,18950,19088,45606,47726,27641,28539,18950,19088,24265,24265,45917,58554,18950,19088,69783,92174,21411,22456
CMRK,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,22094,28214,77668,77668,37889,37889,97316,97316,39910,50211,22094,83490,123900,123900,67878,131365,38634,38634
CMRK,MEC,MECHANICAL ENGINEERING,36742,36742,36742,77109,36742,106089,36742,36742,62042,62042,126817,126817,36742,36742,61433,142096,48744,48744
CMRM,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),23165,23165,52505,55523,30707,31272,23165,103939,30864,32358,48023,72642,23165,137472,81831,113814,24473,24473
CMRM,CSE,COMPUTER SCIENCE AND ENGINEERING,20258,20258,47259,48478,28627,29205,94005,94005,27848,29020,44550,52586,90076,90076,78427,89075,22594,22594
CMRM,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",21688,21688,48597,49929,28998,30151,63087,63087,28728,29849,45478,63102,132343,132343,84410,105785,24288,24288
CMRM,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,29501,29501,68659,77663,43259,43259,29501,102723,37172,43330,69633,126015,29501,29501,95411,135655,33696,35055
CMRN,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),31685,31685,65628,65718,43088,43088,66302,66302,39865,42042,60837,84202,105971,105971,101072,124614,35997,35997
CMRN,CSE,COMPUTER SCIENCE AND ENGINEERING,29505,29505,66354,66354,40920,41158,133279,133279,38135,39848,56910,96870,144264,144264,94516,113997,34338,34338
CMRN,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",29552,29552,60113,65856,41039,41039,57379,57379,36870,36870,52391,91330,29552,148385,98518,121381,33780,33780
CMRN,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,38499,38499,74455,86446,49551,55424,38499,75139,45108,46492,85206,131678,118197,118197,116171,138668,44270,45472
CVRH,CIV,CIVIL ENGINEERING,27878,31172,62758,96642,48217,53617,128009,128009,45943,45943,65976,109200,27878,31172,60026,60026,36542,50619
CVRH,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,7295,9033,27698,27911,12497,12497,7295,9033,9950,11404,17504,22884,7295,9033,38228,53904,7917,9183
CVRH,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),7615,8783,22900,22900,11365,11863,30469,30469,9746,11011,18240,24824,7615,41245,34433,46158,7695,8783
CVRH,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),6815,7627,21569,22544,9368,11198,6815,31850,9216,9870,14505,23479,56530,56530,33027,38661,6962,7672
CVRH,CSE,COMPUTER SCIENCE AND ENGINEERING,6107,6870,19729,19729,7877,10027,19920,19920,8150,8904,13361,18127,43145,43145,29791,36480,6388,6987
CVRH,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",6134,6734,19952,20469,8215,10500,16272,28946,8374,9201,13582,16437,37804,60836,31514,34051,6405,7055
CVRH,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,8680,8971,24271,25414,10604,12919,46925,46925,11096,14320,25245,32453,122013,122013,32514,37222,9031,10668
CVRH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,16821,16821,57801,57801,22206,30978,16821,16821,24413,24413,68844,68844,16821,16821,42232,72136,19132,26867
CVRH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,22034,22034,22034,62221,31202,31946,29853,29853,29242,34508,78414,131246,22034,136006,88589,88589,27105,27105
CVRH,EVL,ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),11168,12024,30569,30569,15942,21198,11168,15121,15441,20423,59478,59478,11168,110776,37689,107035,11774,13632
CVRH,INF,INFORMATION TECHNOLOGY,8257,9115,24641,25747,11605,12543,8257,75019,9899,10527,19704,19704,8257,9115,41171,47828,8741,9278
CVRH,MEC,MECHANICAL ENGINEERING,30516,38810,71332,107584,56633,92071,30516,38810,46815,50734,75916,77376,30516,38810,72973,131915,31398,43796
DARE,CSE,COMPUTER SCIENCE AND ENGINEERING,96179,96179,115756,115756,123550,148578,96179,96179,140925,140925,107845,107845,96179,96179,139420,139420,96179,96179
DARE,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,96225,96225,96225,96225,150682,150682,96225,96225,96225,96225,96225,96225,96225,96225,96225,96225,96225,96225
DRKI,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),56038,56038,118389,118389,101283,110889,56038,56038,94153,94403,56038,134495,56038,56038,143616,151516,78342,87747
DRKI,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),66132,66132,123670,133982,109616,109616,124306,124306,92336,92336,135435,135435,70380,70380,148653,148888,91182,91182
DRKI,CSE,COMPUTER SCIENCE AND ENGINEERING,60663,60663,126201,126201,93949,99900,63369,67442,88563,88563,127707,130888,139930,144441,142415,151428,80262,89615
DRKI,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",58344,58344,120145,120145,92216,92216,62049,62049,80286,80286,134356,134356,74905,74905,146061,148413,84216,84216
DRKI,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,70104,70104,130934,130934,98685,115395,70104,94481,98350,98350,111668,111668,70104,80228,143374,143374,89002,95506
DRKI,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,72026,72026,130347,130347,120064,132929,72026,72026,110111,118151,72026,72026,72026,72026,148968,150567,117015,117015
DRKI,MEC,MECHANICAL ENGINEERING,113166,113166,141916,141916,146672,146672,113166,113166,148353,148353,113166,113166,113166,113166,150940,150940,120509,131652
ELEN,CIV,CIVIL ENGINEERING,82625,82625,148004,148999,115835,151352,82625,82625,123757,123757,82625,82625,82625,82625,146595,146595,82625,82625
ELEN,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),73538,94200,131304,131304,114248,131892,73538,94200,108878,108878,115927,115927,73538,94200,150813,150813,116880,116880
ELEN,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),61507,61507,112663,112663,113666,122493,85491,85491,103777,103777,61507,120071,61507,61507,151324,151324,113089,113089
ELEN,CSE,COMPUTER SCIENCE AND ENGINEERING,66368,68787,120085,128864,107748,107748,66368,84761,92070,92070,127858,127858,145344,145344,146497,149979,106074,106074
ELEN,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",72283,72283,123588,134672,111786,116719,77388,77388,102108,102628,132610,133860,147753,147753,149585,151192,111364,111364
ELEN,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,89382,92067,129895,134776,124710,134328,97756,97756,105783,121009,124885,124885,111681,111681,150886,150886,126294,126294
ELEN,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,66746,88013,121867,148594,133800,133800,66746,88013,121159,148697,66746,135433,147169,147169,146963,146963,131456,131456
ELEN,MEC,MECHANICAL ENGINEERING,105742,105742,133095,133095,125986,149871,105742,105742,105742,105742,122473,122473,105742,105742,147557,147557,105742,105742
ESUT,CSE,COMPUTER SCIENCE AND ENGINEERING,39527,39527,94126,124932,71617,71617,39527,39527,64214,64214,81757,81757,39527,39527,76795,76795,98889,128530
ESUT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,72922,72922,106447,106447,120099,136274,72922,107681,142835,142835,139319,139319,72922,143857,145010,145487,72922,72922
ESUT,MIN,MINING ENGINEERING,51916,51916,51916,77463,100718,100718,51916,51916,59738,59738,51916,85295,51916,51916,69791,129563,100425,100425
ESUTSF,CSE,COMPUTER SCIENCE AND ENGINEERING,60997,60997,138767,138767,97487,151592,60997,97425,125115,125115,110761,110761,60997,60997,118470,142021,60997,60997
ESUTSF,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,150211,150211,150211,150211,150211,150211,150211,150211,150211,150211,150211,150211,150211,150211,150211,150211,150211,150211
ESUTSF,INF,INFORMATION TECHNOLOGY,123918,123918,123918,123918,123918,123918,123918,123918,123918,123918,123918,123918,123918,123918,123918,123918,123918,123918
ESUTSF,MIN,MINING ENGINEERING,89039,92748,116578,147519,132567,132567,89039,92748,124989,124989,89039,92748,89039,92748,139366,139751,89039,92748
GATE,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,64855,74107,139367,149643,64855,74107,64855,74107,143991,143991,64855,74107,64855,74107,149872,149872,64855,74107
GATE,CSE,COMPUTER SCIENCE AND ENGINEERING,82036,82036,150897,150897,151625,151625,150661,150661,151168,151168,114159,149962,149517,149517,151505,151505,121577,121577
GATE,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",49718,49718,49718,49718,49718,49718,49718,49718,49718,49718,49718,49718,49718,49718,49718,49718,49718,132671
GATE,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,120517,120517,120517,120517,120517,149207,120517,120517,120517,120517,120517,120517,120517,120517,120517,120517,120517,120517
GCTC,CIV,CIVIL ENGINEERING,48362,48362,88285,106382,48965,88645,48362,48362,62779,62779,48362,70908,48362,48362,68935,104391,71623,71623
GCTC,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),15629,15629,37491,40197,21888,21888,15629,85001,21520,22658,38964,45335,15629,94443,70681,86212,16617,16617
GCTC,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),14300,14698,35700,36897,21024,21024,55458,55458,20394,20394,36679,48335,129158,129158,66379,71981,15132,15545
GCTC,CSE,COMPUTER SCIENCE AND ENGINEERING,12475,12475,35143,35143,19138,19138,34818,83727,18093,18093,30449,44025,89159,148783,60391,68349,14009,14653
GCTC,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",13690,13690,32779,32779,19544,19544,40716,40716,19149,19149,33783,41544,95322,95322,63024,71532,14238,14483
GCTC,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,16983,16983,50624,50624,27588,27588,33958,33958,26235,27839,50499,82902,121255,121255,74417,79399,19882,19882
GCTC,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,25453,25453,73359,106039,54332,54332,25453,25453,32618,44413,64646,64646,25453,25453,86269,118414,30965,37105
GCTC,MEC,MECHANICAL ENGINEERING,38672,59635,97001,133728,70428,103663,38672,59635,57582,82529,57214,59635,38672,59635,78422,142113,54814,59635
GKEM,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,125654,125654,125654,125654,125654,125654,125654,125654,125654,125654,125654,125654,125654,125654,125654,125654,125654,125654
GKEM,CSE,COMPUTER SCIENCE AND ENGINEERING,145255,145255,145255,145255,145255,145255,145255,145255,145255,145255,145255,145255,145255,145255,145255,145255,145255,145255
GLOB,CIV,CIVIL ENGINEERING,50162,50162,119101,119101,144774,144774,50162,119696,115608,115608,50162,147769,50162,151441,146697,147837,50162,108101
GLOB,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),74128,74128,103882,131275,110036,116425,86239,86239,98555,99358,120166,132632,74128,148684,142073,147833,106060,106060
GLOB,CSE,COMPUTER SCIENCE AND ENGINEERING,48738,51603,114640,131458,96943,96943,94433,94433,93563,93563,126466,131615,145451,145451,134547,148510,101250,101250
GLOB,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",52980,70926,109080,130232,107489,107489,52980,70926,97324,97324,95567,95567,52980,70926,144412,150936,106675,106675
GLOB,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,73549,73549,91120,91120,121337,121337,73549,73549,101517,101517,73549,106575,73549,146547,138432,138432,91537,114946
GLOB,MEC,MECHANICAL ENGINEERING,77817,136471,151547,151547,77817,141964,77817,144168,77817,136471,145987,145987,77817,136471,150261,150261,77817,136471
GLWC,CSE,COMPUTER SCIENCE AND ENGINEERING,17939,17939,41160,41160,27735,27735,30051,65670,27400,27400,52394,70967,149866,149866,127372,127372,21844,21844
GLWC,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",18608,18608,36071,42372,27015,27015,18608,96424,27852,27852,46510,46510,18608,136578,124079,128077,22025,22025
GNIT,CIV,CIVIL ENGINEERING,50596,50596,125240,134971,84146,95867,50596,50596,78684,82645,128670,128670,132295,132295,111952,143075,75821,109754
GNIT,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),20875,20875,53702,54852,27014,29800,95271,95271,25534,25534,46827,58421,111749,111749,66115,89078,22260,22684
GNIT,CSE,COMPUTER SCIENCE AND ENGINEERING,16724,16724,41429,47701,24715,26663,53994,53994,22278,22278,39744,39744,89203,89203,57076,70214,19252,19252
GNIT,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",15586,15895,40976,40976,25441,25564,15586,76341,22986,24218,41263,56693,15586,147091,57366,68255,19654,19654
GNIT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,24368,24368,78894,78894,38785,42026,34722,134053,38590,43134,82224,82224,26506,26506,89383,94895,29675,29675
GNIT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,34637,34637,99456,99456,61442,70819,61052,61052,62063,65847,118215,118215,102852,102852,52908,115458,66825,66825
GNIT,INF,INFORMATION TECHNOLOGY,22918,23610,57808,59800,32795,32795,22918,23610,32903,32903,47650,67537,22918,133951,67958,96786,27205,27205
GNIT,MEC,MECHANICAL ENGINEERING,59337,82339,95303,101350,85229,96236,59337,108393,87716,112198,117694,117694,59337,82339,123525,149490,80100,118063
GNTW,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),NA,6150,NA,15513,NA,8453,NA,15846,NA,7871,NA,15112,NA,46051,NA,29417,NA,6499
GNTW,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,5136,NA,14491,NA,7050,NA,13101,NA,6693,NA,11585,NA,46566,NA,25329,NA,5307
GNTW,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",NA,5484,NA,14588,NA,7452,NA,5484,NA,7256,NA,10993,NA,5484,NA,25387,NA,5541
GNTW,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,9527,NA,22434,NA,11982,NA,31008,NA,12972,NA,24066,NA,88319,NA,39483,NA,10445
GNTW,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,19320,NA,58817,NA,33076,NA,31130,NA,30970,NA,53975,NA,74401,NA,68027,NA,29321
GNTW,ETM,ELECTRONICS AND TELEMATICS,NA,18361,NA,39212,NA,30392,NA,18361,NA,25138,NA,32820,NA,18361,NA,109404,NA,24025
GNTW,INF,INFORMATION TECHNOLOGY,NA,7474,NA,20492,NA,9298,NA,35307,NA,8834,NA,15798,NA,139165,NA,41950,NA,7474
GRRR,CIV,CIVIL ENGINEERING,22955,22955,37860,59814,39056,41466,22955,22955,28212,47430,22955,22955,22955,22955,55468,55468,26007,26007
GRRR,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,4882,5438,14330,15168,7181,8699,18792,18792,7131,9491,13018,13018,39917,39917,23320,40842,5199,6780
GRRR,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),4569,5005,13045,13568,6492,7768,15484,15484,6056,7560,11751,13079,20243,20243,23136,28310,5086,5328
GRRR,CSE,COMPUTER SCIENCE AND ENGINEERING,3569,4335,10617,13074,5066,6017,13740,13740,5272,5272,10244,14425,26116,77425,20510,24072,4215,4722
GRRR,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",4023,4580,11928,12857,5558,6803,14272,14272,5504,6662,9911,13034,26968,26968,21078,25700,4513,4896
GRRR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,5400,5900,13859,16340,8010,8010,17862,17862,8005,8005,18232,18232,5400,5900,27817,27817,5723,8128
GRRR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,11067,13346,36669,36669,18208,19100,11067,13346,19570,25774,11067,13346,11067,13346,34864,43832,13338,14979
GRRR,MEC,MECHANICAL ENGINEERING,17352,24589,42745,64360,17352,62715,17352,64889,30121,48349,41821,41821,17352,24589,56715,56715,28537,38645
GURU,CIV,CIVIL ENGINEERING,55147,55147,67420,122909,99379,121979,55147,55147,79991,110505,113877,113877,145564,145564,84870,143949,97395,111179
GURU,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),23658,23658,57528,57528,36379,37941,107502,107502,34944,37378,60589,60589,23658,23658,70889,103368,28248,28248
GURU,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),23786,23786,52458,65525,36580,36580,27782,27782,34319,34319,62658,62658,114506,114506,64705,82182,27075,27075
GURU,CSE,COMPUTER SCIENCE AND ENGINEERING,19479,19479,46520,67805,33175,33175,83750,104022,27685,27685,48737,48737,74075,74075,61328,70506,24197,25171
GURU,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",20457,20457,43943,65079,33345,33345,47444,47444,28846,32686,26075,47209,20457,20457,62034,73025,23776,24511
GURU,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),32902,32902,72495,82445,41735,52207,46856,46856,46729,49908,83346,83346,32902,149156,97044,97044,35466,35466
GURU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,35531,35531,84438,102972,51585,57408,51669,51669,51606,51606,79426,120573,126233,126233,91273,119381,42459,42846
GURU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,50602,50602,131797,131797,90533,90533,50602,58366,68834,83515,124127,124127,50602,143271,99913,146544,84792,93466
GURU,EVL,ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),47562,51969,93360,133747,86522,86522,47562,51969,69568,103900,100980,100980,47562,51969,134194,138445,72778,72778
GURU,INF,INFORMATION TECHNOLOGY,29671,29671,71082,80419,42227,45627,29671,29671,41278,42900,63506,63506,29671,29671,71081,106984,33340,33340
GURU,MEC,MECHANICAL ENGINEERING,48111,48111,120197,120197,94138,131464,93211,93211,92653,95047,129698,129698,142368,142368,123229,150766,64178,121524
HITM,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),29578,29578,61316,69913,43732,45940,90261,90261,40972,43363,61156,74091,111125,111125,119764,139152,34417,34417
HITM,CSE,COMPUTER SCIENCE AND ENGINEERING,25627,25627,59615,67526,39891,39891,126244,132709,38378,38378,55934,64130,137519,137519,102876,138852,32564,32564
HITM,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",27778,27778,56484,61435,38776,40432,27778,27778,38270,38270,40726,47393,27778,27778,112308,140775,32097,32097
HITM,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,29256,29256,67783,88222,46221,52811,29256,29256,40346,45813,94885,123315,29256,142067,119476,136323,34281,37488
HITM,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,39931,39931,88237,88237,63928,85691,39931,69588,67803,68336,93082,93082,39931,39931,135537,144656,56311,73154
HITM,MEC,MECHANICAL ENGINEERING,66413,90551,130752,130752,90002,115349,66413,90551,105359,105359,134714,134714,66413,90551,138043,150135,102313,116593
HOLY,CIV,CIVIL ENGINEERING,116073,116073,127753,127753,136911,136911,116073,116073,116073,146698,116073,143529,116073,116073,142284,145858,116073,116073
HOLY,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),62351,62351,135194,135194,101693,113662,91770,91770,91568,91568,131521,131521,89322,89322,146089,146375,93494,97645
HOLY,CSE,COMPUTER SCIENCE AND ENGINEERING,56796,58667,133915,134685,96558,96558,91847,91847,91546,95924,118442,118442,65420,143812,143266,151334,92078,95784
HOLY,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",65264,65264,116535,116535,110464,110464,84678,84678,95778,96340,132774,132774,144192,147929,148019,150184,98524,104909
HOLY,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),57179,57179,135261,135261,124661,124661,96522,96522,109267,109267,94420,125675,103293,103293,148617,149220,105512,105991
HOLY,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,82010,82010,120292,124968,119061,119061,82010,82010,105651,107777,119664,123442,82010,144018,144487,148872,113233,113233
HOLY,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,70580,70580,97243,97243,133001,133658,70580,109843,86976,119987,79648,79648,70580,70580,150892,150892,111280,134958
HOLY,MEC,MECHANICAL ENGINEERING,80035,112827,143635,143635,145305,145305,80035,112827,148533,148533,80035,112827,80035,112827,150654,150654,80035,112827
IARE,ANE,AERONAUTICAL ENGINEERING,14377,16982,53206,53206,17974,20396,14377,16982,17841,20561,40442,42413,14377,16982,75140,86100,20803,27631
IARE,CIV,CIVIL ENGINEERING,47191,47191,93384,93384,65050,81430,47191,47191,47191,70739,82615,82615,72163,72163,86204,107089,47191,74024
IARE,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),12002,12232,27519,27519,16865,16865,37109,37109,15695,15695,12002,34982,12002,12232,49626,49626,12582,12866
